age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
30,37253,Business Owner,Diploma,Tier-3,Own,Middle,Divorced,Arranged,0,5.5
34,158130,CA,Masters,Tier-2,Own,Middle,Married,Love,0,8.5
38,127168,CA,PhD,Tier-2,Own,Upper,Single,Love,0,18.0
25,74161,Doctor,Bachelors,Rural,Own,Lower,Married,Love,0,2.0
37,60540,Government Officer,PhD,Tier-2,Own,Lower,Married,Love,1,11.0
22,181729,Government Officer,Masters,Tier-1,Own,Upper-Middle,Married,Arranged,1,19.0
31,146552,Doctor,PhD,Rural,Rented,Upper,Divorced,Arranged,0,11.5
31,82206,CA,Masters,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,8.0
36,57224,Private Job,Diploma,Rural,Own,Upper-Middle,Divorced,Love,0,2.5
33,97914,Software Engineer,Bachelors,Tier-3,Own,Upper,Single,Love,0,13.5
35,79855,Private Job,Masters,Tier-3,Rented,Middle,Single,Love,0,8.5
27,131961,Freelancer,PhD,Rural,Own,Upper-Middle,Married,Arranged,0,5.5
35,32023,Software Engineer,PhD,Rural,Rented,Upper,Single,Love,0,8.5
32,121435,CA,PhD,Rural,Rented,Upper-Middle,Single,Love,0,13.0
26,170545,Private Job,Bachelors,Tier-3,Own,Middle,Married,Love,0,5.5
29,121454,Government Officer,Masters,Tier-1,Own,Lower,Married,Arranged,1,16.0
29,94750,Doctor,Diploma,Tier-2,Rented,Middle,Single,Arranged,0,13.0
25,95593,Freelancer,Masters,Tier-3,Rented,Upper-Middle,Married,Love,0,-1.5
34,95833,Doctor,Bachelors,Rural,Rented,Upper-Middle,Married,Love,0,0.0
39,112390,Government Officer,Bachelors,Rural,Rented,Middle,Married,Love,1,6.5
40,31035,CA,Bachelors,Tier-2,Rented,Lower,Married,Love,0,-1.5
31,156963,Business Owner,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,0,16.5
29,144503,Business Owner,Bachelors,Rural,Rented,Lower,Single,Arranged,0,13.0
29,189126,CA,Bachelors,Rural,Own,Middle,Single,Arranged,0,19.0
34,119256,CA,Diploma,Tier-1,Own,Upper-Middle,Divorced,Love,0,10.5
26,62451,Doctor,Bachelors,Tier-2,Own,Lower,Single,Arranged,0,15.5
38,134725,Freelancer,Diploma,Tier-1,Own,Middle,Married,Love,0,3.5
28,189960,Private Job,Masters,Tier-2,Rented,Upper,Married,Arranged,0,7.0
23,186260,Private Job,Diploma,Tier-2,Rented,Lower,Divorced,Arranged,0,10.0
25,191339,Software Engineer,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Love,0,13.5
34,132405,Private Job,PhD,Tier-3,Rented,Upper,Single,Love,0,12.5
22,90560,Government Officer,PhD,Tier-2,Rented,Upper,Single,Love,1,19.5
23,166217,CA,Diploma,Tier-2,Rented,Upper-Middle,Married,Arranged,0,6.0
31,149561,Private Job,PhD,Tier-3,Own,Upper-Middle,Divorced,Arranged,0,13.0
31,81878,Software Engineer,Diploma,Rural,Own,Middle,Married,Love,0,1.0
30,25767,Software Engineer,PhD,Tier-1,Rented,Upper,Single,Love,0,11.0
40,89076,Software Engineer,Masters,Rural,Own,Upper-Middle,Married,Arranged,0,5.0
37,124413,Private Job,Bachelors,Tier-2,Rented,Upper-Middle,Single,Arranged,0,13.0
30,197940,Freelancer,Bachelors,Tier-1,Own,Lower,Single,Arranged,0,19.5
33,180452,Software Engineer,PhD,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,14.0
35,91489,Private Job,Masters,Tier-1,Own,Upper,Married,Arranged,0,6.5
27,32424,CA,Bachelors,Tier-2,Own,Middle,Divorced,Arranged,0,8.5
32,99963,Private Job,Diploma,Tier-3,Own,Lower,Divorced,Arranged,0,7.5
31,98843,CA,Diploma,Tier-2,Rented,Middle,Married,Arranged,0,2.5
38,173375,CA,PhD,Rural,Own,Upper,Divorced,Arranged,0,15.5
36,140375,CA,Diploma,Tier-1,Rented,Upper,Divorced,Arranged,0,11.0
36,84785,CA,PhD,Rural,Own,Upper-Middle,Divorced,Arranged,0,11.0
25,190045,Doctor,Masters,Tier-2,Own,Upper,Divorced,Love,0,16.0
31,104957,Software Engineer,Bachelors,Rural,Rented,Lower,Divorced,Love,0,5.0
22,179254,Software Engineer,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,11.5
38,49611,Government Officer,Diploma,Tier-1,Own,Upper,Single,Arranged,1,20.0
29,72970,Business Owner,Bachelors,Tier-1,Rented,Upper-Middle,Single,Arranged,0,12.5
22,114765,CA,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,13.5
33,96932,Private Job,Masters,Rural,Rented,Upper,Single,Arranged,0,10.5
40,97932,Private Job,PhD,Tier-1,Own,Lower,Single,Arranged,0,17.5
39,191853,Software Engineer,PhD,Tier-2,Rented,Middle,Divorced,Arranged,0,15.5
38,188376,Private Job,PhD,Tier-1,Own,Middle,Married,Love,0,10.0
36,79466,CA,Masters,Rural,Rented,Lower,Married,Arranged,0,1.5
28,180791,Private Job,PhD,Rural,Rented,Upper-Middle,Single,Love,0,14.0
25,47155,Doctor,Diploma,Tier-1,Rented,Lower,Married,Arranged,0,1.5
29,124159,CA,PhD,Rural,Own,Lower,Single,Arranged,0,18.0
23,170391,CA,Bachelors,Rural,Own,Middle,Married,Arranged,0,8.5
27,31851,Software Engineer,Bachelors,Tier-2,Rented,Upper-Middle,Divorced,Love,0,3.5
31,36181,Private Job,Bachelors,Tier-1,Rented,Middle,Single,Arranged,0,9.5
36,199500,Doctor,Masters,Tier-1,Rented,Upper,Married,Love,0,9.0
40,31835,Software Engineer,Diploma,Tier-2,Rented,Middle,Single,Love,0,7.5
35,89866,Government Officer,PhD,Tier-2,Rented,Upper,Married,Arranged,1,11.0
36,124058,Doctor,PhD,Rural,Rented,Upper,Married,Arranged,0,5.5
25,95990,Private Job,PhD,Tier-2,Rented,Upper-Middle,Married,Arranged,0,3.5
28,134584,Software Engineer,Bachelors,Rural,Own,Upper,Single,Love,0,14.5
34,38286,Freelancer,Diploma,Tier-2,Own,Upper,Divorced,Arranged,0,4.5
25,103567,Private Job,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Love,0,4.0
35,127972,Private Job,PhD,Tier-3,Rented,Upper,Married,Arranged,0,4.0
31,168760,Private Job,Masters,Tier-3,Rented,Upper-Middle,Married,Love,0,3.0
31,124206,Government Officer,Masters,Tier-2,Rented,Upper,Single,Love,1,20.0
24,91401,CA,Masters,Rural,Rented,Upper-Middle,Single,Arranged,0,12.5
24,168620,Government Officer,Diploma,Tier-3,Own,Lower,Divorced,Arranged,1,19.0
37,43501,Freelancer,PhD,Tier-3,Own,Middle,Divorced,Arranged,0,7.0
28,92844,CA,Diploma,Tier-2,Own,Upper-Middle,Married,Love,0,3.5
25,161386,Private Job,Masters,Tier-2,Own,Lower,Single,Love,0,17.0
40,83039,CA,Masters,Tier-1,Rented,Lower,Single,Arranged,0,15.0
31,159142,Private Job,Diploma,Tier-2,Rented,Upper-Middle,Divorced,Love,0,6.5
34,115108,Freelancer,Masters,Tier-3,Own,Upper-Middle,Single,Arranged,0,14.5
32,21196,CA,Diploma,Rural,Own,Lower,Single,Arranged,0,10.0
40,154482,Business Owner,Bachelors,Tier-3,Own,Upper,Married,Arranged,0,7.5
36,154975,Freelancer,Masters,Tier-2,Rented,Upper,Married,Arranged,0,4.5
34,160779,Doctor,PhD,Tier-1,Rented,Middle,Divorced,Arranged,0,15.5
32,67436,Business Owner,Bachelors,Rural,Rented,Lower,Divorced,Arranged,0,4.0
27,180338,Private Job,PhD,Tier-2,Own,Upper-Middle,Single,Arranged,0,21.0
23,179232,Doctor,Diploma,Rural,Rented,Upper,Single,Arranged,0,15.0
40,24469,Business Owner,PhD,Tier-3,Rented,Middle,Divorced,Love,0,3.0
25,182363,Private Job,Masters,Rural,Rented,Upper-Middle,Single,Arranged,0,15.0
28,58661,Software Engineer,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Love,0,2.5
31,115118,Business Owner,Bachelors,Tier-1,Own,Middle,Married,Arranged,0,7.5
26,117779,Doctor,PhD,Tier-2,Rented,Upper,Divorced,Arranged,0,12.0
39,113915,CA,Bachelors,Rural,Rented,Upper,Divorced,Love,0,5.5
27,86131,Private Job,PhD,Tier-2,Rented,Lower,Married,Love,0,1.0
23,183080,Private Job,Masters,Tier-2,Rented,Upper-Middle,Single,Love,0,15.0
37,120166,Business Owner,PhD,Tier-3,Rented,Upper-Middle,Single,Love,0,13.0
32,26290,Private Job,Diploma,Tier-2,Rented,Lower,Divorced,Love,0,0.0
25,111893,Business Owner,Masters,Tier-1,Rented,Upper,Single,Love,0,13.5
35,28181,Software Engineer,PhD,Tier-3,Own,Middle,Single,Love,0,12.0
30,195436,Private Job,Diploma,Tier-2,Own,Upper-Middle,Married,Love,0,6.5
28,198655,Government Officer,PhD,Rural,Rented,Upper,Single,Love,1,22.5
34,54394,Doctor,Bachelors,Tier-2,Rented,Upper,Married,Love,0,0.0
30,100130,Freelancer,PhD,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,11.0
34,58434,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Married,Love,0,3.5
22,89149,CA,Masters,Tier-2,Rented,Upper,Single,Arranged,0,14.0
39,165908,Government Officer,Diploma,Tier-3,Own,Upper-Middle,Single,Love,1,22.0
35,64337,Freelancer,Bachelors,Tier-3,Rented,Lower,Married,Love,0,-4.0
22,82429,Government Officer,Bachelors,Rural,Own,Lower,Divorced,Love,1,13.0
38,100588,Freelancer,Bachelors,Rural,Rented,Upper-Middle,Married,Love,0,-3.0
29,179530,Software Engineer,Bachelors,Tier-2,Rented,Upper,Divorced,Love,0,10.5
31,50803,Freelancer,Masters,Tier-2,Own,Upper,Married,Arranged,0,2.5
26,121844,Private Job,PhD,Tier-1,Rented,Lower,Married,Arranged,0,6.0
26,99912,Freelancer,Masters,Rural,Rented,Upper-Middle,Single,Love,0,7.5
34,59730,Government Officer,PhD,Rural,Own,Upper-Middle,Divorced,Arranged,1,15.5
36,141979,Business Owner,PhD,Tier-3,Rented,Lower,Single,Arranged,0,16.0
36,68493,Doctor,PhD,Rural,Rented,Middle,Married,Arranged,0,2.5
36,111064,Software Engineer,Diploma,Tier-1,Rented,Upper,Single,Love,0,12.5
27,107951,CA,Bachelors,Rural,Rented,Upper,Married,Arranged,0,2.0
39,192255,CA,Bachelors,Tier-1,Own,Lower,Married,Arranged,0,12.5
25,71002,CA,PhD,Tier-2,Own,Middle,Divorced,Arranged,0,12.5
28,24057,Private Job,Diploma,Tier-2,Own,Lower,Single,Arranged,0,10.0
28,186096,Business Owner,Bachelors,Tier-2,Rented,Lower,Single,Love,0,15.0
30,79743,Government Officer,Bachelors,Tier-1,Rented,Upper,Divorced,Arranged,1,14.5
32,138102,Business Owner,Masters,Rural,Own,Upper-Middle,Single,Arranged,0,16.5
28,112612,Freelancer,Masters,Tier-3,Rented,Middle,Single,Love,0,9.5
36,121818,Doctor,Bachelors,Tier-3,Rented,Upper,Married,Arranged,0,4.5
22,168079,Private Job,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,10.0
34,123153,CA,Bachelors,Tier-2,Rented,Upper-Middle,Married,Love,0,3.0
25,119912,Software Engineer,PhD,Tier-1,Rented,Lower,Married,Arranged,0,7.5
40,42868,CA,Bachelors,Tier-3,Rented,Upper-Middle,Married,Love,0,-2.0
30,168527,Doctor,Diploma,Rural,Own,Upper,Divorced,Love,0,10.5
34,27844,Private Job,PhD,Rural,Own,Upper,Single,Arranged,0,11.0
24,117188,Doctor,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,8.0
40,141498,Freelancer,Masters,Tier-2,Rented,Middle,Married,Arranged,0,4.0
40,160260,Private Job,PhD,Tier-2,Rented,Middle,Divorced,Arranged,0,12.0
26,71526,Private Job,Diploma,Rural,Own,Lower,Divorced,Arranged,0,5.5
36,99433,Private Job,Bachelors,Rural,Own,Upper-Middle,Single,Love,0,10.5
27,149252,Freelancer,Diploma,Tier-3,Own,Lower,Married,Arranged,0,4.0
38,188158,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Love,0,8.0
38,119653,Private Job,Masters,Tier-3,Rented,Upper-Middle,Married,Arranged,0,2.5
37,34335,Private Job,Masters,Rural,Own,Lower,Divorced,Arranged,0,5.5
23,94831,Government Officer,Bachelors,Rural,Own,Middle,Single,Love,1,18.5
36,48841,Software Engineer,Bachelors,Tier-2,Rented,Upper-Middle,Single,Arranged,0,11.0
23,158725,Freelancer,Bachelors,Tier-2,Rented,Upper,Married,Arranged,0,3.5
27,122044,Freelancer,Masters,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,7.0
35,77095,Software Engineer,PhD,Rural,Rented,Lower,Divorced,Love,0,5.5
33,93676,Government Officer,Masters,Tier-1,Rented,Lower,Married,Arranged,1,11.5
26,52841,Doctor,Bachelors,Tier-2,Rented,Upper-Middle,Single,Love,0,10.0
35,43592,Business Owner,Masters,Tier-1,Own,Lower,Married,Arranged,0,5.0
28,134904,Doctor,PhD,Tier-1,Own,Middle,Married,Love,0,10.0
30,22772,Private Job,Masters,Tier-3,Rented,Lower,Divorced,Arranged,0,3.0
27,89635,Government Officer,Masters,Tier-2,Rented,Upper-Middle,Divorced,Love,1,13.0
25,91966,Doctor,Masters,Tier-1,Rented,Upper,Divorced,Arranged,0,11.0
23,185739,Private Job,PhD,Rural,Own,Middle,Married,Arranged,0,9.0
40,148394,Software Engineer,Bachelors,Rural,Own,Upper-Middle,Married,Love,0,5.0
34,174633,Doctor,Bachelors,Tier-3,Rented,Upper,Single,Love,0,15.0
30,142871,Doctor,Diploma,Tier-2,Rented,Middle,Single,Arranged,0,15.5
31,69589,Business Owner,Masters,Tier-2,Own,Lower,Divorced,Love,0,8.0
40,64250,Doctor,PhD,Tier-3,Own,Upper-Middle,Married,Love,0,4.5
36,196865,Private Job,Masters,Tier-3,Own,Middle,Single,Love,0,17.5
37,41527,CA,Masters,Rural,Rented,Upper,Married,Arranged,0,0.0
28,186510,Software Engineer,Bachelors,Tier-1,Own,Lower,Married,Love,0,10.0
28,55068,Doctor,Diploma,Tier-1,Own,Upper-Middle,Married,Love,0,3.0
36,139000,Business Owner,PhD,Rural,Rented,Upper-Middle,Divorced,Arranged,0,9.5
29,89907,Software Engineer,Diploma,Tier-2,Own,Middle,Married,Arranged,0,5.0
24,123348,Freelancer,Diploma,Rural,Rented,Middle,Married,Arranged,0,-1.0
26,135181,Freelancer,Masters,Tier-3,Rented,Upper-Middle,Married,Arranged,0,2.5
31,87932,Freelancer,Masters,Tier-1,Own,Middle,Married,Love,0,3.0
40,42987,Private Job,PhD,Tier-2,Own,Middle,Married,Arranged,0,4.0
24,62372,Doctor,Diploma,Tier-1,Rented,Middle,Single,Love,0,10.5
24,174074,Business Owner,Bachelors,Tier-2,Own,Upper,Single,Arranged,0,19.5
31,24262,Software Engineer,Bachelors,Rural,Rented,Lower,Married,Love,0,-4.0
28,176582,CA,PhD,Tier-2,Rented,Lower,Divorced,Love,0,12.5
28,61260,Government Officer,Bachelors,Tier-1,Own,Middle,Married,Arranged,1,12.0
28,176161,Business Owner,PhD,Tier-1,Rented,Upper,Married,Arranged,0,9.5
30,111362,Freelancer,Bachelors,Tier-2,Own,Lower,Divorced,Arranged,0,9.5
35,27067,Freelancer,Bachelors,Tier-1,Rented,Upper-Middle,Married,Love,0,-4.0
34,61127,Business Owner,Bachelors,Rural,Rented,Lower,Divorced,Arranged,0,4.0
36,84504,Government Officer,Diploma,Rural,Rented,Middle,Single,Love,1,14.0
26,150623,Government Officer,PhD,Tier-3,Own,Lower,Divorced,Arranged,1,21.5
31,87723,Software Engineer,Masters,Tier-3,Rented,Lower,Divorced,Arranged,0,8.0
23,138224,Doctor,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,21.0
36,99308,Government Officer,Masters,Rural,Own,Middle,Single,Love,1,19.5
38,26819,Freelancer,Masters,Tier-1,Own,Lower,Married,Arranged,0,2.0
36,86250,Doctor,Masters,Tier-2,Rented,Upper,Single,Arranged,0,14.5
24,79036,Business Owner,PhD,Tier-1,Own,Upper,Single,Arranged,0,17.5
25,114066,CA,Bachelors,Tier-2,Own,Upper,Divorced,Love,0,10.5
30,141609,Software Engineer,Diploma,Tier-1,Own,Middle,Single,Love,0,17.0
33,65400,Doctor,Bachelors,Rural,Rented,Middle,Married,Arranged,0,0.5
29,146456,Government Officer,PhD,Rural,Own,Middle,Divorced,Arranged,1,20.0
37,179559,Business Owner,Diploma,Tier-3,Own,Upper,Married,Arranged,0,7.5
39,101512,Government Officer,Bachelors,Tier-2,Rented,Middle,Divorced,Arranged,1,15.0
35,128402,Business Owner,Bachelors,Tier-1,Rented,Middle,Single,Arranged,0,15.0
29,114204,Doctor,Masters,Tier-3,Own,Upper,Married,Love,0,6.0
40,120136,Doctor,Diploma,Tier-3,Rented,Upper,Single,Arranged,0,13.5
26,35059,Software Engineer,Masters,Rural,Own,Upper-Middle,Single,Arranged,0,12.5
33,146631,Freelancer,PhD,Tier-2,Rented,Upper-Middle,Married,Love,0,3.0
35,197059,Freelancer,PhD,Tier-3,Own,Upper,Single,Love,0,17.5
25,120205,Business Owner,Masters,Tier-2,Own,Middle,Married,Arranged,0,8.0
36,118504,Software Engineer,Bachelors,Tier-1,Own,Upper-Middle,Divorced,Arranged,0,13.5
29,150861,Government Officer,PhD,Tier-2,Own,Upper,Married,Arranged,1,17.5
37,136223,Software Engineer,Masters,Tier-3,Rented,Upper,Divorced,Arranged,0,10.5
40,138115,Private Job,PhD,Tier-3,Rented,Upper,Married,Love,0,2.5
35,79102,Private Job,Diploma,Tier-2,Own,Lower,Single,Love,0,10.5
35,146585,Freelancer,Diploma,Tier-2,Own,Lower,Divorced,Love,0,8.0
35,114487,Doctor,Bachelors,Tier-2,Own,Middle,Single,Love,0,16.0
39,108809,Freelancer,Diploma,Rural,Rented,Lower,Married,Arranged,0,-2.0
39,35423,Government Officer,PhD,Tier-2,Rented,Upper-Middle,Married,Love,1,6.5
24,131009,Software Engineer,Diploma,Tier-3,Rented,Upper,Divorced,Arranged,0,8.5
40,136053,CA,Diploma,Tier-1,Rented,Upper-Middle,Single,Arranged,0,15.5
22,108265,CA,Diploma,Tier-2,Rented,Middle,Single,Love,0,11.0
22,40771,CA,Diploma,Tier-1,Rented,Lower,Married,Love,0,-1.0
25,192307,CA,Masters,Tier-2,Own,Upper,Married,Arranged,0,12.5
30,22775,Government Officer,PhD,Rural,Own,Lower,Married,Arranged,1,9.0
26,169219,Doctor,Diploma,Tier-1,Own,Upper-Middle,Divorced,Love,0,13.5
38,136369,Private Job,Diploma,Tier-3,Rented,Upper,Divorced,Love,0,4.5
35,40473,CA,Bachelors,Rural,Rented,Upper,Single,Love,0,7.0
30,158769,Freelancer,PhD,Tier-1,Own,Middle,Single,Arranged,0,19.5
22,21959,Business Owner,Diploma,Rural,Own,Lower,Married,Arranged,0,-1.0
26,90777,CA,Masters,Tier-1,Rented,Upper,Divorced,Arranged,0,10.5
37,54669,Software Engineer,PhD,Tier-1,Rented,Upper,Single,Arranged,0,14.5
29,110833,CA,Diploma,Tier-1,Rented,Upper,Single,Arranged,0,14.5
33,138435,Business Owner,PhD,Tier-2,Own,Middle,Married,Arranged,0,9.5
34,131857,Private Job,PhD,Tier-1,Own,Lower,Divorced,Arranged,0,14.5
24,190782,Private Job,Masters,Tier-2,Own,Lower,Married,Love,0,8.5
22,29188,Freelancer,Diploma,Tier-2,Rented,Upper-Middle,Married,Love,0,-6.0
35,77809,Government Officer,PhD,Tier-1,Own,Lower,Single,Love,1,22.5
24,157095,Government Officer,Masters,Tier-3,Own,Lower,Single,Love,1,23.5
33,93459,Business Owner,Diploma,Tier-1,Own,Upper-Middle,Married,Love,0,3.5
39,182393,Freelancer,Diploma,Tier-2,Own,Middle,Single,Arranged,0,17.0
30,41903,CA,PhD,Tier-1,Own,Lower,Married,Arranged,0,7.0
29,190851,Business Owner,Diploma,Tier-2,Own,Middle,Married,Love,0,7.5
39,188123,Software Engineer,Bachelors,Rural,Rented,Upper,Married,Arranged,0,6.0
37,142048,Private Job,Bachelors,Tier-2,Own,Upper-Middle,Single,Arranged,0,17.0
36,22365,Private Job,Bachelors,Rural,Own,Middle,Divorced,Love,0,2.0
26,48190,Doctor,Bachelors,Tier-2,Rented,Lower,Divorced,Arranged,0,6.5
28,142347,Government Officer,Masters,Tier-2,Rented,Middle,Single,Love,1,21.0
36,191241,Business Owner,Diploma,Tier-1,Rented,Upper,Married,Love,0,5.5
34,90267,CA,Bachelors,Tier-3,Own,Upper,Single,Arranged,0,15.5
34,158683,Private Job,Masters,Tier-2,Rented,Middle,Single,Love,0,13.5
40,136932,Government Officer,Masters,Tier-1,Own,Lower,Married,Arranged,1,16.5
37,158284,CA,PhD,Tier-3,Rented,Lower,Divorced,Love,0,10.5
38,100070,CA,Diploma,Rural,Rented,Upper,Divorced,Love,0,4.0
28,185282,Freelancer,Diploma,Rural,Rented,Upper-Middle,Divorced,Love,0,5.0
29,65771,Government Officer,PhD,Tier-2,Own,Lower,Divorced,Love,1,16.0
36,189599,CA,Masters,Tier-2,Rented,Upper,Single,Arranged,0,19.0
25,125089,Software Engineer,Bachelors,Tier-2,Own,Upper-Middle,Married,Love,0,6.0
33,31895,Software Engineer,PhD,Tier-3,Own,Upper-Middle,Single,Love,0,12.5
24,27454,Doctor,PhD,Tier-1,Rented,Lower,Divorced,Arranged,0,8.5
27,189923,Government Officer,PhD,Tier-1,Own,Upper,Divorced,Love,1,23.0
25,29007,Software Engineer,PhD,Tier-3,Rented,Middle,Married,Love,0,-1.0
36,66095,CA,Diploma,Tier-2,Rented,Upper,Single,Love,0,9.0
32,193453,Government Officer,Diploma,Tier-1,Own,Middle,Single,Arranged,1,27.5
37,27691,Doctor,Bachelors,Tier-1,Rented,Lower,Divorced,Arranged,0,6.5
38,97987,Government Officer,Bachelors,Rural,Rented,Lower,Divorced,Love,1,10.5
40,76891,Business Owner,Masters,Tier-3,Rented,Upper-Middle,Single,Love,0,9.5
32,73889,Doctor,Diploma,Rural,Own,Upper,Single,Love,0,11.0
32,157574,Software Engineer,Masters,Tier-3,Own,Upper,Divorced,Arranged,0,14.5
40,25959,CA,Masters,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,9.0
40,161706,Software Engineer,Diploma,Tier-2,Own,Middle,Single,Arranged,0,19.0
32,151277,Doctor,Masters,Tier-1,Rented,Middle,Single,Arranged,0,19.0
29,113361,Freelancer,Diploma,Tier-2,Rented,Lower,Single,Love,0,8.5
33,75871,Doctor,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Love,0,4.0
26,149761,CA,Diploma,Tier-1,Own,Upper,Married,Love,0,7.0
26,198581,Doctor,PhD,Rural,Own,Middle,Divorced,Arranged,0,17.0
26,161034,Doctor,Bachelors,Tier-1,Rented,Middle,Married,Arranged,0,8.5
32,24657,CA,Diploma,Tier-3,Rented,Lower,Single,Love,0,6.0
25,122053,Doctor,Masters,Tier-3,Rented,Upper,Single,Arranged,0,15.5
30,115121,Private Job,PhD,Tier-1,Rented,Middle,Married,Arranged,0,5.5
35,128810,CA,Masters,Tier-1,Rented,Middle,Divorced,Arranged,0,12.0
25,163890,Private Job,PhD,Tier-3,Own,Middle,Divorced,Love,0,12.0
27,28810,Software Engineer,Diploma,Tier-2,Rented,Middle,Single,Love,0,7.0
32,40955,Government Officer,Diploma,Rural,Rented,Upper,Divorced,Love,1,7.0
25,116960,Business Owner,Bachelors,Rural,Own,Upper,Married,Arranged,0,4.5
38,97217,CA,Masters,Tier-3,Own,Lower,Married,Arranged,0,6.5
23,122691,Government Officer,Masters,Rural,Rented,Upper-Middle,Married,Arranged,1,10.0
28,107563,Business Owner,Diploma,Tier-3,Own,Upper,Married,Arranged,0,4.0
40,65877,Government Officer,Bachelors,Tier-3,Own,Middle,Married,Love,1,8.0
35,146139,Doctor,Masters,Tier-1,Rented,Upper-Middle,Single,Love,0,16.5
28,171303,Software Engineer,Bachelors,Tier-2,Own,Lower,Single,Love,0,18.5
37,102082,Freelancer,Masters,Rural,Own,Lower,Single,Love,0,11.0
30,51756,Private Job,Bachelors,Rural,Own,Upper,Single,Arranged,0,10.5
38,106818,Software Engineer,PhD,Tier-1,Own,Upper-Middle,Married,Arranged,0,10.0
22,167011,Government Officer,PhD,Tier-3,Own,Upper,Single,Arranged,1,27.0
33,184739,Software Engineer,Bachelors,Tier-2,Own,Upper-Middle,Divorced,Love,0,14.0
40,111572,Government Officer,PhD,Rural,Rented,Lower,Single,Love,1,18.5
27,168288,CA,Bachelors,Tier-3,Rented,Middle,Single,Arranged,0,16.0
27,159386,Software Engineer,Diploma,Tier-3,Own,Upper-Middle,Single,Arranged,0,17.5
36,188425,CA,Masters,Tier-1,Own,Middle,Divorced,Love,0,16.0
28,38635,Private Job,Diploma,Tier-3,Own,Lower,Single,Arranged,0,9.5
26,141474,Business Owner,PhD,Rural,Own,Lower,Single,Love,0,16.0
23,157183,Government Officer,Bachelors,Rural,Rented,Upper,Single,Arranged,1,20.5
35,173868,Freelancer,PhD,Tier-2,Rented,Upper,Divorced,Arranged,0,11.5
24,169125,Software Engineer,Masters,Rural,Rented,Upper-Middle,Divorced,Love,0,9.0
32,51769,Government Officer,Bachelors,Rural,Rented,Upper-Middle,Divorced,Love,1,8.5
22,60878,Doctor,PhD,Tier-1,Own,Upper,Single,Love,0,16.5
30,49062,Freelancer,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,2.0
22,74781,Business Owner,Masters,Tier-2,Own,Middle,Single,Arranged,0,15.5
36,174233,Doctor,Diploma,Tier-3,Rented,Middle,Married,Love,0,4.0
24,166278,Freelancer,PhD,Tier-1,Rented,Middle,Married,Love,0,5.0
23,127947,Government Officer,PhD,Tier-1,Rented,Lower,Married,Love,1,12.0
32,54238,Government Officer,Bachelors,Tier-3,Rented,Middle,Married,Love,1,4.5
35,60045,Private Job,PhD,Rural,Own,Middle,Married,Arranged,0,3.0
28,52542,CA,Masters,Tier-1,Own,Middle,Single,Love,0,14.5
36,24139,Government Officer,PhD,Rural,Rented,Lower,Married,Arranged,1,6.0
36,94157,CA,PhD,Tier-3,Rented,Middle,Married,Arranged,0,4.5
35,95620,CA,PhD,Tier-3,Rented,Middle,Single,Love,0,12.5
33,91834,Doctor,Bachelors,Tier-1,Own,Middle,Single,Love,0,16.0
35,58191,Government Officer,Diploma,Rural,Rented,Lower,Married,Arranged,1,4.5
